"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","SHPRICE","TOT","IDX2015","M","2016-02",97.78196,
"IRL","SHPRICE","TOT","IDX2015","M","2016-03",100.8844,
"IRL","SHPRICE","TOT","IDX2015","M","2016-04",100.0798,
"IRL","SHPRICE","TOT","IDX2015","M","2016-05",100.2966,
"IRL","SHPRICE","TOT","IDX2015","M","2016-06",98.22271,
"IRL","SHPRICE","TOT","IDX2015","M","2016-07",92.47092,
"IRL","SHPRICE","TOT","IDX2015","M","2016-08",96.70828,
"IRL","SHPRICE","TOT","IDX2015","M","2016-09",98.87417,
"IRL","SHPRICE","TOT","IDX2015","M","2016-10",95.84547,
"IRL","SHPRICE","TOT","IDX2015","M","2016-11",99.36759,
"IRL","SHPRICE","TOT","IDX2015","M","2016-12",103.3253,
"IRL","SHPRICE","TOT","IDX2015","M","2017-01",105.7195,
"IRL","SHPRICE","TOT","IDX2015","M","2017-02",104.9071,
"IRL","SHPRICE","TOT","IDX2015","M","2017-03",107.0591,
"IRL","SHPRICE","TOT","IDX2015","M","2017-04",108.6766,
"IRL","SHPRICE","TOT","IDX2015","M","2017-05",112.7692,
"IRL","SHPRICE","TOT","IDX2015","M","2017-06",112.568,
"IRL","SHPRICE","TOT","IDX2015","M","2017-07",109.8312,
"IRL","SHPRICE","TOT","IDX2015","M","2017-08",107.4415,
"IRL","SHPRICE","TOT","IDX2015","M","2017-09",108.1421,
"IRL","SHPRICE","TOT","IDX2015","M","2017-10",110.1812,
"IRL","SHPRICE","TOT","IDX2015","M","2017-11",110.9849,
"IRL","SHPRICE","TOT","IDX2015","M","2017-12",112.6566,
"IRL","SHPRICE","TOT","IDX2015","M","2018-01",114.2865,
"IRL","SHPRICE","TOT","IDX2015","M","2018-02",108.7477,
"IRL","SHPRICE","TOT","IDX2015","M","2018-03",106.9128,
"IRL","SHPRICE","TOT","IDX2015","M","2018-04",107.9578,
"IRL","SHPRICE","TOT","IDX2015","M","2018-05",113.2148,
"IRL","SHPRICE","TOT","IDX2015","M","2018-06",114.2941,
"IRL","SHPRICE","TOT","IDX2015","M","2018-07",112.031,
"IRL","SHPRICE","TOT","IDX2015","M","2018-08",108.7024,
"IRL","SHPRICE","TOT","IDX2015","M","2018-09",107.1723,
"IRL","SHPRICE","TOT","IDX2015","M","2018-10",99.59988,
"IRL","SHPRICE","TOT","IDX2015","M","2018-11",96.97586,
"IRL","SHPRICE","TOT","IDX2015","M","2018-12",88.45119,
"IRL","SHPRICE","TOT","IDX2015","M","2019-01",92.11297,
"IRL","SHPRICE","TOT","IDX2015","M","2019-02",96.13464,
"IRL","SHPRICE","TOT","IDX2015","M","2019-03",99.00465,
"IRL","SHPRICE","TOT","IDX2015","M","2019-04",102.8042,
"IRL","SHPRICE","TOT","IDX2015","M","2019-05",100.7693,
"IRL","SHPRICE","TOT","IDX2015","M","2019-06",99.05282,
"IRL","SHPRICE","TOT","IDX2015","M","2019-07",101.3071,
"IRL","SHPRICE","TOT","IDX2015","M","2019-08",93.76868,
"IRL","SHPRICE","TOT","IDX2015","M","2019-09",98.27087,
"IRL","SHPRICE","TOT","IDX2015","M","2019-10",103.1644,
"IRL","SHPRICE","TOT","IDX2015","M","2019-11",110.5049,
"IRL","SHPRICE","TOT","IDX2015","M","2019-12",114.773,
"IRL","SHPRICE","TOT","IDX2015","M","2020-01",115.6522,
